Loading graph /home/subhajit/data/min-1DeadEnd.mtx ...
order: 5 size: 6 {}
order: 5 size: 6 {} (transposeWithDegree)
[00001.581 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00003.477 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=8]
[00003.474 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=16]
[00003.466 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=32]
[00003.484 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=64]
[00003.477 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=128]
[00003.466 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=256]
[00003.472 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=512]
[00003.468 ms; 054 iters.] [1.4706e-06 err.] pagerankCuda [degree=32; limit=1024]
[00003.633 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=1]
[00003.640 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=2]
[00003.638 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=4]
[00003.619 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=8]
[00003.614 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=16]
[00003.626 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=32]
[00003.607 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=64]
[00003.614 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=128]
[00003.620 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=256]
[00003.610 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=512]
[00003.626 ms; 054 iters.] [1.3998e-06 err.] pagerankCuda [degree=64; limit=1024]
[00003.845 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=1]
[00003.844 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=2]
[00003.844 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=4]
[00003.841 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=8]
[00003.845 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=16]
[00003.843 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=32]
[00003.846 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=64]
[00003.844 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=128]
[00003.841 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=256]
[00003.855 ms; 054 iters.] [1.4015e-06 err.] pagerankCuda [degree=128; limit=512]
[00008.123 ms; 054 iters.] [1.1512e-06 err.] pagerankCuda [degree=128; limit=1024]
[00003.785 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=1]
[00003.781 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=2]
[00003.778 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=4]
[00003.789 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=8]
[00003.782 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=16]
[00003.777 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=32]
[00003.775 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=64]
[00003.781 ms; 054 iters.] [1.2882e-06 err.] pagerankCuda [degree=256; limit=128]
[00008.229 ms; 054 iters.] [1.1438e-06 err.] pagerankCuda [degree=256; limit=256]
[00008.247 ms; 054 iters.] [1.1438e-06 err.] pagerankCuda [degree=256; limit=512]
[00008.235 ms; 054 iters.] [1.1438e-06 err.] pagerankCuda [degree=256; limit=1024]
[00004.680 ms; 054 iters.] [1.2684e-06 err.] pagerankCuda [degree=512; limit=1]
[00004.692 ms; 054 iters.] [1.2684e-06 err.] pagerankCuda [degree=512; limit=2]
[00004.681 ms; 054 iters.] [1.2684e-06 err.] pagerankCuda [degree=512; limit=4]
[00004.694 ms; 054 iters.] [1.2684e-06 err.] pagerankCuda [degree=512; limit=8]
[00004.686 ms; 054 iters.] [1.2684e-06 err.] pagerankCuda [degree=512; limit=16]
[00004.687 ms; 054 iters.] [1.2684e-06 err.] pagerankCuda [degree=512; limit=32]
[00007.665 ms; 054 iters.] [1.1702e-06 err.] pagerankCuda [degree=512; limit=64]
[00007.654 ms; 054 iters.] [1.1702e-06 err.] pagerankCuda [degree=512; limit=128]
[00007.657 ms; 054 iters.] [1.1702e-06 err.] pagerankCuda [degree=512; limit=256]
[00007.652 ms; 054 iters.] [1.1702e-06 err.] pagerankCuda [degree=512; limit=512]
[00007.655 ms; 054 iters.] [1.1702e-06 err.] pagerankCuda [degree=512; limit=1024]
[00005.562 ms; 054 iters.] [1.1972e-06 err.] pagerankCuda [degree=1024; limit=1]
[00005.560 ms; 054 iters.] [1.1972e-06 err.] pagerankCuda [degree=1024; limit=2]
[00005.561 ms; 054 iters.] [1.1972e-06 err.] pagerankCuda [degree=1024; limit=4]
[00007.203 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=8]
[00007.207 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=16]
[00007.208 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=32]
[00007.213 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=64]
[00007.214 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=128]
[00007.203 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=256]
[00007.208 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=512]
[00007.215 ms; 054 iters.] [1.1718e-06 err.] pagerankCuda [degree=1024; limit=1024]

Loading graph /home/subhajit/data/coAuthorsDBLP.mtx ...
order: 299067 size: 1955352 {}
order: 299067 size: 1955352 {} (transposeWithDegree)
[00007.269 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00013.564 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=1]
[00013.556 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=2]
[00013.568 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=4]
[00013.549 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=8]
[00013.540 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=16]
[00013.532 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=32]
[00013.544 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=64]
[00013.557 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=128]
[00013.572 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=256]
[00013.576 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=512]
[00013.552 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=2; limit=1024]
[00009.699 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=1]
[00009.696 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=2]
[00009.702 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=4]
[00009.996 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=8]
[00009.702 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=16]
[00009.701 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=32]
[00009.691 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=64]
[00009.690 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=128]
[00009.698 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=256]
[00009.697 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=512]
[00009.693 ms; 045 iters.] [2.9306e-06 err.] pagerankCuda [degree=4; limit=1024]
[00008.057 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=1]
[00008.210 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=2]
[00008.059 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=4]
[00008.061 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=8]
[00008.069 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=16]
[00008.061 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=32]
[00008.060 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=64]
[00008.066 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=128]
[00008.058 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=256]
[00008.058 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=512]
[00008.067 ms; 045 iters.] [2.9305e-06 err.] pagerankCuda [degree=8; limit=1024]
[00005.023 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=1]
[00005.033 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=2]
[00005.024 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=4]
[00005.000 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=8]
[00005.035 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=16]
[00005.044 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=32]
[00005.036 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=64]
[00005.029 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=128]
[00005.022 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=256]
[00005.025 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=512]
[00005.023 ms; 045 iters.] [2.9309e-06 err.] pagerankCuda [degree=16; limit=1024]
[00003.921 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=1]
[00003.919 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=2]
[00003.906 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=4]
[00003.924 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=8]
[00003.912 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=16]
[00003.903 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=32]
[00003.910 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=64]
[00003.909 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=128]
[00003.907 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=256]
[00003.905 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=512]
[00003.910 ms; 045 iters.] [2.9316e-06 err.] pagerankCuda [degree=32; limit=1024]
[00003.544 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=1]
[00003.549 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=2]
[00003.550 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=4]
[00003.548 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=8]
[00003.550 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=16]
[00003.540 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=32]
[00003.555 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=64]
[00003.554 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=128]
[00003.549 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=256]
[00003.545 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=512]
[00003.555 ms; 045 iters.] [2.9323e-06 err.] pagerankCuda [degree=64; limit=1024]
[00003.551 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=1]
[00003.573 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=2]
[00003.568 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=4]
[00003.547 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=8]
[00003.554 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=16]
[00003.550 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=32]
[00003.548 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=64]
[00003.550 ms; 045 iters.] [2.9331e-06 err.] pagerankCuda [degree=128; limit=128]
[00004.299 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=128; limit=256]
[00004.289 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=128; limit=512]
[00004.285 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=128; limit=1024]
[00003.792 ms; 045 iters.] [2.9341e-06 err.] pagerankCuda [degree=256; limit=1]
[00003.802 ms; 045 iters.] [2.9341e-06 err.] pagerankCuda [degree=256; limit=2]
[00003.785 ms; 045 iters.] [2.9341e-06 err.] pagerankCuda [degree=256; limit=4]
[00003.990 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=8]
[00003.986 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=16]
[00004.001 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=32]
[00003.981 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=64]
[00004.004 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=128]
[00004.000 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=256]
[00003.991 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=512]
[00003.992 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=256; limit=1024]
[00003.692 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=1]
[00003.689 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=2]
[00004.023 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=4]
[00003.699 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=8]
[00003.709 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=16]
[00003.699 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=32]
[00003.695 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=64]
[00003.679 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=128]
[00003.685 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=256]
[00003.696 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=512]
[00003.690 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=512; limit=1024]
[00003.697 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=1]
[00003.709 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=2]
[00003.686 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=4]
[00003.700 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=8]
[00003.706 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=16]
[00003.706 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=32]
[00003.690 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=64]
[00003.706 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=128]
[00003.712 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=256]
[00003.694 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=512]
[00003.710 ms; 045 iters.] [2.9339e-06 err.] pagerankCuda [degree=1024; limit=1024]

Loading graph /home/subhajit/data/coAuthorsCiteseer.mtx ...
order: 227320 size: 1628268 {}
order: 227320 size: 1628268 {} (transposeWithDegree)
[00007.077 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00012.012 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=1]
[00012.006 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=2]
[00012.024 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=4]
[00012.000 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=8]
[00012.014 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=16]
[00012.008 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=32]
[00012.015 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=64]
[00012.003 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=128]
[00012.015 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=256]
[00012.025 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=512]
[00012.011 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=2; limit=1024]
[00009.151 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=1]
[00009.130 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=2]
[00009.125 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=4]
[00009.173 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=8]
[00009.130 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=16]
[00009.156 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=32]
[00009.153 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=64]
[00009.160 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=128]
[00009.142 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=256]
[00009.161 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=512]
[00009.127 ms; 048 iters.] [2.1881e-06 err.] pagerankCuda [degree=4; limit=1024]
[00008.123 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=1]
[00008.114 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=2]
[00008.120 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=4]
[00008.115 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=8]
[00008.124 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=16]
[00008.111 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=32]
[00008.119 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=64]
[00008.117 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=128]
[00008.110 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=256]
[00008.118 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=512]
[00008.118 ms; 048 iters.] [2.1891e-06 err.] pagerankCuda [degree=8; limit=1024]
[00005.319 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=1]
[00005.336 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=2]
[00005.310 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=4]
[00005.325 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=8]
[00005.298 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=16]
[00005.333 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=32]
[00005.326 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=64]
[00005.332 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=128]
[00005.320 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=256]
[00005.330 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=512]
[00005.334 ms; 048 iters.] [2.1879e-06 err.] pagerankCuda [degree=16; limit=1024]
[00004.142 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=1]
[00004.146 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=2]
[00004.142 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=4]
[00004.143 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=8]
[00004.137 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=16]
[00004.143 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=32]
[00004.151 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=64]
[00004.146 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=128]
[00004.147 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=256]
[00004.141 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=512]
[00004.136 ms; 048 iters.] [2.1883e-06 err.] pagerankCuda [degree=32; limit=1024]
[00003.768 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=1]
[00003.746 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=2]
[00003.754 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=4]
[00003.751 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=8]
[00003.745 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=16]
[00003.755 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=32]
[00003.740 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=64]
[00003.737 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=128]
[00003.759 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=256]
[00003.742 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=512]
[00003.754 ms; 048 iters.] [2.1882e-06 err.] pagerankCuda [degree=64; limit=1024]
[00003.953 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=1]
[00003.952 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=2]
[00003.925 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=4]
[00003.932 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=8]
[00003.914 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=16]
[00003.933 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=32]
[00003.921 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=128; limit=64]
[00006.231 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=128; limit=128]
[00006.236 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=128; limit=256]
[00006.228 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=128; limit=512]
[00006.227 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=128; limit=1024]
[00004.174 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=256; limit=1]
[00004.171 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=256; limit=2]
[00004.165 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=256; limit=4]
[00004.172 ms; 048 iters.] [2.1880e-06 err.] pagerankCuda [degree=256; limit=8]
[00005.815 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=16]
[00005.801 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=32]
[00005.809 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=64]
[00005.804 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=128]
[00005.808 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=256]
[00005.797 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=512]
[00005.811 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=256; limit=1024]
[00004.592 ms; 048 iters.] [2.1903e-06 err.] pagerankCuda [degree=512; limit=1]
[00006.228 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=2]
[00006.226 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=4]
[00006.229 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=8]
[00006.216 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=16]
[00006.228 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=32]
[00006.225 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=64]
[00006.234 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=128]
[00006.214 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=256]
[00006.239 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=512]
[00006.218 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=512; limit=1024]
[00004.595 ms; 048 iters.] [2.1903e-06 err.] pagerankCuda [degree=1024; limit=1]
[00006.219 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=2]
[00006.232 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=4]
[00006.216 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=8]
[00006.222 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=16]
[00006.223 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=32]
[00006.226 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=64]
[00006.233 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=128]
[00006.224 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=256]
[00006.222 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=512]
[00006.226 ms; 048 iters.] [2.1900e-06 err.] pagerankCuda [degree=1024; limit=1024]

Loading graph /home/subhajit/data/soc-LiveJournal1.mtx ...
order: 4847571 size: 68993773 {}
order: 4847571 size: 68993773 {} (transposeWithDegree)
[00168.481 ms; 000 iters.] [0.0000e+00 err.] pagerankNvgraph
[00252.394 ms; 051 iters.] [3.2256e-06 err.] pagerankCuda [degree=2; limit=1]
[00250.940 ms; 051 iters.] [3.2256e-06 err.] pagerankCuda [degree=2; limit=2]
[00250.942 ms; 051 iters.] [3.2256e-06 err.] pagerankCuda [degree=2; limit=4]
[00250.937 ms; 051 iters.] [3.2256e-06 err.] pagerankCuda [degree=2; limit=8]
