graph,order,size,time,iterations,error,technique,blocks,threads
"min-1DeadEnd","5","6","1.587","0","0","pagerankNvgraph","0","0"
"min-1DeadEnd","5","6","0.588","17","1.3411e-7","pagerankCuda","1024","32"
"min-1DeadEnd","5","6","0.583","17","1.3411e-7","pagerankCuda","1024","64"
"min-1DeadEnd","5","6","0.58","17","1.3411e-7","pagerankCuda","1024","128"
"min-1DeadEnd","5","6","0.601","17","1.3411e-7","pagerankCuda","1024","256"
"min-1DeadEnd","5","6","0.58","17","1.3411e-7","pagerankCuda","1024","512"
"min-1DeadEnd","5","6","0.584","17","1.3411e-7","pagerankCuda","1024","1024"
"min-1DeadEnd","5","6","0.586","17","1.3411e-7","pagerankCuda","2048","32"
"min-1DeadEnd","5","6","0.602","17","1.3411e-7","pagerankCuda","2048","64"
"min-1DeadEnd","5","6","0.583","17","1.3411e-7","pagerankCuda","2048","128"
"min-1DeadEnd","5","6","0.579","17","1.3411e-7","pagerankCuda","2048","256"
"min-1DeadEnd","5","6","0.582","17","1.3411e-7","pagerankCuda","2048","512"
"min-1DeadEnd","5","6","0.59","17","1.3411e-7","pagerankCuda","2048","1024"
"min-1DeadEnd","5","6","0.586","17","1.3411e-7","pagerankCuda","4096","32"
"min-1DeadEnd","5","6","0.588","17","1.3411e-7","pagerankCuda","4096","64"
"min-1DeadEnd","5","6","0.583","17","1.3411e-7","pagerankCuda","4096","128"
"min-1DeadEnd","5","6","0.589","17","1.3411e-7","pagerankCuda","4096","256"
"min-1DeadEnd","5","6","0.59","17","1.3411e-7","pagerankCuda","4096","512"
"min-1DeadEnd","5","6","0.589","17","1.3411e-7","pagerankCuda","4096","1024"
"min-1DeadEnd","5","6","0.579","17","1.3411e-7","pagerankCuda","8192","32"
"min-1DeadEnd","5","6","0.583","17","1.3411e-7","pagerankCuda","8192","64"
"min-1DeadEnd","5","6","0.606","17","1.3411e-7","pagerankCuda","8192","128"
"min-1DeadEnd","5","6","0.59","17","1.3411e-7","pagerankCuda","8192","256"
"min-1DeadEnd","5","6","0.589","17","1.3411e-7","pagerankCuda","8192","512"
"min-1DeadEnd","5","6","0.589","17","1.3411e-7","pagerankCuda","8192","1024"
"min-1DeadEnd","5","6","0.593","17","1.3411e-7","pagerankCuda","16384","32"
"min-1DeadEnd","5","6","0.584","17","1.3411e-7","pagerankCuda","16384","64"
"min-1DeadEnd","5","6","0.588","17","1.3411e-7","pagerankCuda","16384","128"
"min-1DeadEnd","5","6","0.583","17","1.3411e-7","pagerankCuda","16384","256"
"min-1DeadEnd","5","6","0.585","17","1.3411e-7","pagerankCuda","16384","512"
"min-1DeadEnd","5","6","0.587","17","1.3411e-7","pagerankCuda","16384","1024"
"min-1DeadEnd","5","6","0.578","17","1.3411e-7","pagerankCuda","32768","32"
"min-1DeadEnd","5","6","0.581","17","1.3411e-7","pagerankCuda","32768","64"
"min-1DeadEnd","5","6","0.586","17","1.3411e-7","pagerankCuda","32768","128"
"min-1DeadEnd","5","6","0.594","17","1.3411e-7","pagerankCuda","32768","256"
"min-1DeadEnd","5","6","0.582","17","1.3411e-7","pagerankCuda","32768","512"
"min-1DeadEnd","5","6","0.583","17","1.3411e-7","pagerankCuda","32768","1024"
"min-2SCC","8","12","3.967","0","0","pagerankNvgraph","0","0"
"min-2SCC","8","12","1.202","40","9.127e-7","pagerankCuda","1024","32"
"min-2SCC","8","12","1.184","40","9.127e-7","pagerankCuda","1024","64"
"min-2SCC","8","12","1.198","40","9.127e-7","pagerankCuda","1024","128"
"min-2SCC","8","12","1.201","40","9.127e-7","pagerankCuda","1024","256"
"min-2SCC","8","12","1.17","40","9.127e-7","pagerankCuda","1024","512"
"min-2SCC","8","12","1.204","40","9.127e-7","pagerankCuda","1024","1024"
"min-2SCC","8","12","1.205","40","9.127e-7","pagerankCuda","2048","32"
"min-2SCC","8","12","1.203","40","9.127e-7","pagerankCuda","2048","64"
"min-2SCC","8","12","1.185","40","9.127e-7","pagerankCuda","2048","128"
"min-2SCC","8","12","1.189","40","9.127e-7","pagerankCuda","2048","256"
"min-2SCC","8","12","1.21","40","9.127e-7","pagerankCuda","2048","512"
"min-2SCC","8","12","1.2","40","9.127e-7","pagerankCuda","2048","1024"
"min-2SCC","8","12","1.18","40","9.127e-7","pagerankCuda","4096","32"
"min-2SCC","8","12","1.211","40","9.127e-7","pagerankCuda","4096","64"
"min-2SCC","8","12","1.183","40","9.127e-7","pagerankCuda","4096","128"
"min-2SCC","8","12","1.189","40","9.127e-7","pagerankCuda","4096","256"
"min-2SCC","8","12","1.19","40","9.127e-7","pagerankCuda","4096","512"
"min-2SCC","8","12","1.187","40","9.127e-7","pagerankCuda","4096","1024"
"min-2SCC","8","12","1.195","40","9.127e-7","pagerankCuda","8192","32"
"min-2SCC","8","12","1.189","40","9.127e-7","pagerankCuda","8192","64"
"min-2SCC","8","12","1.179","40","9.127e-7","pagerankCuda","8192","128"
"min-2SCC","8","12","1.214","40","9.127e-7","pagerankCuda","8192","256"
"min-2SCC","8","12","1.179","40","9.127e-7","pagerankCuda","8192","512"
"min-2SCC","8","12","1.189","40","9.127e-7","pagerankCuda","8192","1024"
"min-2SCC","8","12","1.187","40","9.127e-7","pagerankCuda","16384","32"
"min-2SCC","8","12","1.19","40","9.127e-7","pagerankCuda","16384","64"
"min-2SCC","8","12","1.185","40","9.127e-7","pagerankCuda","16384","128"
"min-2SCC","8","12","1.216","40","9.127e-7","pagerankCuda","16384","256"
"min-2SCC","8","12","1.203","40","9.127e-7","pagerankCuda","16384","512"
"min-2SCC","8","12","1.212","40","9.127e-7","pagerankCuda","16384","1024"
"min-2SCC","8","12","1.193","40","9.127e-7","pagerankCuda","32768","32"
"min-2SCC","8","12","1.204","40","9.127e-7","pagerankCuda","32768","64"
"min-2SCC","8","12","1.175","40","9.127e-7","pagerankCuda","32768","128"
"min-2SCC","8","12","1.19","40","9.127e-7","pagerankCuda","32768","256"
"min-2SCC","8","12","1.196","40","9.127e-7","pagerankCuda","32768","512"
"min-2SCC","8","12","1.196","40","9.127e-7","pagerankCuda","32768","1024"
"min-4SCC","21","35","4.051","0","0","pagerankNvgraph","0","0"
"min-4SCC","21","35","1.509","45","6.1188e-7","pagerankCuda","1024","32"
"min-4SCC","21","35","1.515","45","6.1188e-7","pagerankCuda","1024","64"
"min-4SCC","21","35","1.521","45","6.1188e-7","pagerankCuda","1024","128"
"min-4SCC","21","35","1.514","45","6.1188e-7","pagerankCuda","1024","256"
"min-4SCC","21","35","1.513","45","6.1188e-7","pagerankCuda","1024","512"
"min-4SCC","21","35","1.507","45","6.1188e-7","pagerankCuda","1024","1024"
"min-4SCC","21","35","1.531","45","6.1188e-7","pagerankCuda","2048","32"
"min-4SCC","21","35","1.51","45","6.1188e-7","pagerankCuda","2048","64"
"min-4SCC","21","35","1.518","45","6.1188e-7","pagerankCuda","2048","128"
"min-4SCC","21","35","1.515","45","6.1188e-7","pagerankCuda","2048","256"
"min-4SCC","21","35","1.523","45","6.1188e-7","pagerankCuda","2048","512"
"min-4SCC","21","35","1.51","45","6.1188e-7","pagerankCuda","2048","1024"
"min-4SCC","21","35","1.524","45","6.1188e-7","pagerankCuda","4096","32"
"min-4SCC","21","35","1.505","45","6.1188e-7","pagerankCuda","4096","64"
"min-4SCC","21","35","1.52","45","6.1188e-7","pagerankCuda","4096","128"
"min-4SCC","21","35","1.514","45","6.1188e-7","pagerankCuda","4096","256"
"min-4SCC","21","35","1.512","45","6.1188e-7","pagerankCuda","4096","512"
"min-4SCC","21","35","1.507","45","6.1188e-7","pagerankCuda","4096","1024"
"min-4SCC","21","35","1.514","45","6.1188e-7","pagerankCuda","8192","32"
"min-4SCC","21","35","1.523","45","6.1188e-7","pagerankCuda","8192","64"
"min-4SCC","21","35","1.511","45","6.1188e-7","pagerankCuda","8192","128"
"min-4SCC","21","35","1.529","45","6.1188e-7","pagerankCuda","8192","256"
"min-4SCC","21","35","1.505","45","6.1188e-7","pagerankCuda","8192","512"
"min-4SCC","21","35","1.534","45","6.1188e-7","pagerankCuda","8192","1024"
"min-4SCC","21","35","1.508","45","6.1188e-7","pagerankCuda","16384","32"
"min-4SCC","21","35","1.518","45","6.1188e-7","pagerankCuda","16384","64"
"min-4SCC","21","35","1.505","45","6.1188e-7","pagerankCuda","16384","128"
"min-4SCC","21","35","1.512","45","6.1188e-7","pagerankCuda","16384","256"
"min-4SCC","21","35","1.505","45","6.1188e-7","pagerankCuda","16384","512"
"min-4SCC","21","35","1.528","45","6.1188e-7","pagerankCuda","16384","1024"
"min-4SCC","21","35","1.511","45","6.1188e-7","pagerankCuda","32768","32"
"min-4SCC","21","35","1.521","45","6.1188e-7","pagerankCuda","32768","64"
"min-4SCC","21","35","1.502","45","6.1188e-7","pagerankCuda","32768","128"
"min-4SCC","21","35","1.518","45","6.1188e-7","pagerankCuda","32768","256"
"min-4SCC","21","35","1.511","45","6.1188e-7","pagerankCuda","32768","512"
"min-4SCC","21","35","1.51","45","6.1188e-7","pagerankCuda","32768","1024"
"min-NvgraphEx","6","10","2.201","0","0","pagerankNvgraph","0","0"
"min-NvgraphEx","6","10","0.839","24","2.9802e-8","pagerankCuda","1024","32"
"min-NvgraphEx","6","10","0.82","24","2.9802e-8","pagerankCuda","1024","64"
"min-NvgraphEx","6","10","0.818","24","2.9802e-8","pagerankCuda","1024","128"
"min-NvgraphEx","6","10","0.835","24","2.9802e-8","pagerankCuda","1024","256"
"min-NvgraphEx","6","10","0.821","24","2.9802e-8","pagerankCuda","1024","512"
"min-NvgraphEx","6","10","0.813","24","2.9802e-8","pagerankCuda","1024","1024"
"min-NvgraphEx","6","10","0.816","24","2.9802e-8","pagerankCuda","2048","32"
"min-NvgraphEx","6","10","0.828","24","2.9802e-8","pagerankCuda","2048","64"
"min-NvgraphEx","6","10","0.828","24","2.9802e-8","pagerankCuda","2048","128"
"min-NvgraphEx","6","10","0.818","24","2.9802e-8","pagerankCuda","2048","256"
"min-NvgraphEx","6","10","0.854","24","2.9802e-8","pagerankCuda","2048","512"
"min-NvgraphEx","6","10","0.813","24","2.9802e-8","pagerankCuda","2048","1024"
"min-NvgraphEx","6","10","0.817","24","2.9802e-8","pagerankCuda","4096","32"
"min-NvgraphEx","6","10","0.818","24","2.9802e-8","pagerankCuda","4096","64"
"min-NvgraphEx","6","10","0.82","24","2.9802e-8","pagerankCuda","4096","128"
"min-NvgraphEx","6","10","0.821","24","2.9802e-8","pagerankCuda","4096","256"
"min-NvgraphEx","6","10","0.817","24","2.9802e-8","pagerankCuda","4096","512"
"min-NvgraphEx","6","10","0.852","24","2.9802e-8","pagerankCuda","4096","1024"
"min-NvgraphEx","6","10","0.811","24","2.9802e-8","pagerankCuda","8192","32"
"min-NvgraphEx","6","10","0.815","24","2.9802e-8","pagerankCuda","8192","64"
"min-NvgraphEx","6","10","0.835","24","2.9802e-8","pagerankCuda","8192","128"
"min-NvgraphEx","6","10","0.822","24","2.9802e-8","pagerankCuda","8192","256"
"min-NvgraphEx","6","10","0.814","24","2.9802e-8","pagerankCuda","8192","512"
"min-NvgraphEx","6","10","0.815","24","2.9802e-8","pagerankCuda","8192","1024"
"min-NvgraphEx","6","10","0.853","24","2.9802e-8","pagerankCuda","16384","32"
"min-NvgraphEx","6","10","0.822","24","2.9802e-8","pagerankCuda","16384","64"
"min-NvgraphEx","6","10","0.819","24","2.9802e-8","pagerankCuda","16384","128"
"min-NvgraphEx","6","10","0.841","24","2.9802e-8","pagerankCuda","16384","256"
"min-NvgraphEx","6","10","0.818","24","2.9802e-8","pagerankCuda","16384","512"
"min-NvgraphEx","6","10","0.82","24","2.9802e-8","pagerankCuda","16384","1024"
"min-NvgraphEx","6","10","0.822","24","2.9802e-8","pagerankCuda","32768","32"
"min-NvgraphEx","6","10","0.829","24","2.9802e-8","pagerankCuda","32768","64"
"min-NvgraphEx","6","10","0.815","24","2.9802e-8","pagerankCuda","32768","128"
"min-NvgraphEx","6","10","0.825","24","2.9802e-8","pagerankCuda","32768","256"
"min-NvgraphEx","6","10","0.842","24","2.9802e-8","pagerankCuda","32768","512"
"min-NvgraphEx","6","10","0.819","24","2.9802e-8","pagerankCuda","32768","1024"
"web-Stanford","281903","2312497","11.327","0","0","pagerankNvgraph","0","0"
"web-Stanford","281903","2312497","12.189","63","6.9886e-7","pagerankCuda","1024","32"
"web-Stanford","281903","2312497","11.33","63","6.9886e-7","pagerankCuda","1024","64"
"web-Stanford","281903","2312497","11.295","63","6.9886e-7","pagerankCuda","1024","128"
"web-Stanford","281903","2312497","11.136","63","6.9886e-7","pagerankCuda","1024","256"
"web-Stanford","281903","2312497","11.135","63","6.9886e-7","pagerankCuda","1024","512"
"web-Stanford","281903","2312497","11.308","63","6.9886e-7","pagerankCuda","1024","1024"
"web-Stanford","281903","2312497","11.37","63","6.9886e-7","pagerankCuda","2048","32"
"web-Stanford","281903","2312497","11.251","63","6.9886e-7","pagerankCuda","2048","64"
"web-Stanford","281903","2312497","11.132","63","6.9886e-7","pagerankCuda","2048","128"
"web-Stanford","281903","2312497","11.112","63","6.9886e-7","pagerankCuda","2048","256"
"web-Stanford","281903","2312497","11.155","63","6.9886e-7","pagerankCuda","2048","512"
"web-Stanford","281903","2312497","11.3","63","6.9886e-7","pagerankCuda","2048","1024"
"web-Stanford","281903","2312497","11.277","63","6.9886e-7","pagerankCuda","4096","32"
"web-Stanford","281903","2312497","11.093","63","6.9886e-7","pagerankCuda","4096","64"
"web-Stanford","281903","2312497","11.105","63","6.9886e-7","pagerankCuda","4096","128"
"web-Stanford","281903","2312497","11.131","63","6.9886e-7","pagerankCuda","4096","256"
"web-Stanford","281903","2312497","11.167","63","6.9886e-7","pagerankCuda","4096","512"
"web-Stanford","281903","2312497","11.302","63","6.9886e-7","pagerankCuda","4096","1024"
"web-Stanford","281903","2312497","11.111","63","6.9886e-7","pagerankCuda","8192","32"
"web-Stanford","281903","2312497","11.41","63","6.9886e-7","pagerankCuda","8192","64"
"web-Stanford","281903","2312497","11.092","63","6.9886e-7","pagerankCuda","8192","128"
"web-Stanford","281903","2312497","11.113","63","6.9886e-7","pagerankCuda","8192","256"
"web-Stanford","281903","2312497","11.157","63","6.9886e-7","pagerankCuda","8192","512"
"web-Stanford","281903","2312497","11.314","63","6.9886e-7","pagerankCuda","8192","1024"
"web-Stanford","281903","2312497","11.084","63","6.9886e-7","pagerankCuda","16384","32"
"web-Stanford","281903","2312497","11.09","63","6.9886e-7","pagerankCuda","16384","64"
"web-Stanford","281903","2312497","11.098","63","6.9886e-7","pagerankCuda","16384","128"
"web-Stanford","281903","2312497","11.093","63","6.9886e-7","pagerankCuda","16384","256"
"web-Stanford","281903","2312497","11.149","63","6.9886e-7","pagerankCuda","16384","512"
"web-Stanford","281903","2312497","11.299","63","6.9886e-7","pagerankCuda","16384","1024"
"web-Stanford","281903","2312497","11.101","63","6.9886e-7","pagerankCuda","32768","32"
"web-Stanford","281903","2312497","11.081","63","6.9886e-7","pagerankCuda","32768","64"
"web-Stanford","281903","2312497","11.099","63","6.9886e-7","pagerankCuda","32768","128"
"web-Stanford","281903","2312497","11.108","63","6.9886e-7","pagerankCuda","32768","256"
"web-Stanford","281903","2312497","11.152","63","6.9886e-7","pagerankCuda","32768","512"
"web-Stanford","281903","2312497","11.304","63","6.9886e-7","pagerankCuda","32768","1024"
"web-BerkStan","685230","7600595","16.217","0","0","pagerankNvgraph","0","0"
"web-BerkStan","685230","7600595","24.289","64","9.6285e-7","pagerankCuda","1024","32"
"web-BerkStan","685230","7600595","22.776","64","9.6285e-7","pagerankCuda","1024","64"
"web-BerkStan","685230","7600595","22.039","64","9.6285e-7","pagerankCuda","1024","128"
"web-BerkStan","685230","7600595","21.964","64","9.6285e-7","pagerankCuda","1024","256"
"web-BerkStan","685230","7600595","21.848","64","9.6285e-7","pagerankCuda","1024","512"
"web-BerkStan","685230","7600595","21.798","64","9.6285e-7","pagerankCuda","1024","1024"
"web-BerkStan","685230","7600595","22.862","64","9.6285e-7","pagerankCuda","2048","32"
"web-BerkStan","685230","7600595","22.449","64","9.6285e-7","pagerankCuda","2048","64"
"web-BerkStan","685230","7600595","21.957","64","9.6285e-7","pagerankCuda","2048","128"
"web-BerkStan","685230","7600595","21.743","64","9.6285e-7","pagerankCuda","2048","256"
"web-BerkStan","685230","7600595","21.66","64","9.6285e-7","pagerankCuda","2048","512"
"web-BerkStan","685230","7600595","21.795","64","9.6285e-7","pagerankCuda","2048","1024"
"web-BerkStan","685230","7600595","22.788","64","9.6285e-7","pagerankCuda","4096","32"
"web-BerkStan","685230","7600595","22.007","64","9.6285e-7","pagerankCuda","4096","64"
"web-BerkStan","685230","7600595","21.696","64","9.6285e-7","pagerankCuda","4096","128"
"web-BerkStan","685230","7600595","21.59","64","9.6285e-7","pagerankCuda","4096","256"
"web-BerkStan","685230","7600595","21.654","64","9.6285e-7","pagerankCuda","4096","512"
"web-BerkStan","685230","7600595","21.785","64","9.6285e-7","pagerankCuda","4096","1024"
"web-BerkStan","685230","7600595","22.437","64","9.6285e-7","pagerankCuda","8192","32"
"web-BerkStan","685230","7600595","21.739","64","9.6285e-7","pagerankCuda","8192","64"
"web-BerkStan","685230","7600595","21.576","64","9.6285e-7","pagerankCuda","8192","128"
"web-BerkStan","685230","7600595","21.585","64","9.6285e-7","pagerankCuda","8192","256"
"web-BerkStan","685230","7600595","21.66","64","9.6285e-7","pagerankCuda","8192","512"
"web-BerkStan","685230","7600595","21.794","64","9.6285e-7","pagerankCuda","8192","1024"
"web-BerkStan","685230","7600595","22.193","64","9.6285e-7","pagerankCuda","16384","32"
"web-BerkStan","685230","7600595","21.607","64","9.6285e-7","pagerankCuda","16384","64"
"web-BerkStan","685230","7600595","21.569","64","9.6285e-7","pagerankCuda","16384","128"
"web-BerkStan","685230","7600595","21.56","64","9.6285e-7","pagerankCuda","16384","256"
"web-BerkStan","685230","7600595","21.677","64","9.6285e-7","pagerankCuda","16384","512"
"web-BerkStan","685230","7600595","21.812","64","9.6285e-7","pagerankCuda","16384","1024"
"web-BerkStan","685230","7600595","22.134","64","9.6285e-7","pagerankCuda","32768","32"
"web-BerkStan","685230","7600595","21.628","64","9.6285e-7","pagerankCuda","32768","64"
"web-BerkStan","685230","7600595","21.582","64","9.6285e-7","pagerankCuda","32768","128"
"web-BerkStan","685230","7600595","21.578","64","9.6285e-7","pagerankCuda","32768","256"
"web-BerkStan","685230","7600595","21.625","64","9.6285e-7","pagerankCuda","32768","512"
"web-BerkStan","685230","7600595","21.787","64","9.6285e-7","pagerankCuda","32768","1024"
"web-Google","916428","5105039","19.697","0","0","pagerankNvgraph","0","0"
"web-Google","916428","5105039","16.371","62","0.0000012688","pagerankCuda","1024","32"
"web-Google","916428","5105039","13.704","62","0.0000012688","pagerankCuda","1024","64"
"web-Google","916428","5105039","13.15","62","0.0000012688","pagerankCuda","1024","128"
"web-Google","916428","5105039","13.12","62","0.0000012688","pagerankCuda","1024","256"
"web-Google","916428","5105039","12.714","62","0.0000012688","pagerankCuda","1024","512"
"web-Google","916428","5105039","12.964","62","0.0000012688","pagerankCuda","1024","1024"
"web-Google","916428","5105039","13.725","62","0.0000012688","pagerankCuda","2048","32"
"web-Google","916428","5105039","13.191","62","0.0000012688","pagerankCuda","2048","64"
"web-Google","916428","5105039","13.01","62","0.0000012688","pagerankCuda","2048","128"
"web-Google","916428","5105039","12.665","62","0.0000012688","pagerankCuda","2048","256"
"web-Google","916428","5105039","12.697","62","0.0000012688","pagerankCuda","2048","512"
"web-Google","916428","5105039","12.954","62","0.0000012688","pagerankCuda","2048","1024"
"web-Google","916428","5105039","13.613","62","0.0000012688","pagerankCuda","4096","32"
"web-Google","916428","5105039","13.001","62","0.0000012688","pagerankCuda","4096","64"
"web-Google","916428","5105039","12.662","62","0.0000012688","pagerankCuda","4096","128"
"web-Google","916428","5105039","12.662","62","0.0000012688","pagerankCuda","4096","256"
"web-Google","916428","5105039","12.692","62","0.0000012688","pagerankCuda","4096","512"
"web-Google","916428","5105039","12.936","62","0.0000012688","pagerankCuda","4096","1024"
"web-Google","916428","5105039","13.183","62","0.0000012688","pagerankCuda","8192","32"
"web-Google","916428","5105039","12.679","62","0.0000012688","pagerankCuda","8192","64"
"web-Google","916428","5105039","12.644","62","0.0000012688","pagerankCuda","8192","128"
"web-Google","916428","5105039","12.642","62","0.0000012688","pagerankCuda","8192","256"
"web-Google","916428","5105039","12.691","62","0.0000012688","pagerankCuda","8192","512"
"web-Google","916428","5105039","12.957","62","0.0000012688","pagerankCuda","8192","1024"
"web-Google","916428","5105039","12.808","62","0.0000012688","pagerankCuda","16384","32"
"web-Google","916428","5105039","12.65","62","0.0000012688","pagerankCuda","16384","64"
"web-Google","916428","5105039","12.617","62","0.0000012688","pagerankCuda","16384","128"
"web-Google","916428","5105039","12.665","62","0.0000012688","pagerankCuda","16384","256"
"web-Google","916428","5105039","12.69","62","0.0000012688","pagerankCuda","16384","512"
"web-Google","916428","5105039","12.96","62","0.0000012688","pagerankCuda","16384","1024"
"web-Google","916428","5105039","12.781","62","0.0000012688","pagerankCuda","32768","32"
"web-Google","916428","5105039","12.641","62","0.0000012688","pagerankCuda","32768","64"
"web-Google","916428","5105039","12.62","62","0.0000012688","pagerankCuda","32768","128"
"web-Google","916428","5105039","12.658","62","0.0000012688","pagerankCuda","32768","256"
"web-Google","916428","5105039","12.711","62","0.0000012688","pagerankCuda","32768","512"
"web-Google","916428","5105039","12.955","62","0.0000012688","pagerankCuda","32768","1024"
"web-NotreDame","325729","1497134","8.739","0","0","pagerankNvgraph","0","0"
"web-NotreDame","325729","1497134","7.171","58","0.0000025289","pagerankCuda","1024","32"
"web-NotreDame","325729","1497134","6.195","58","0.0000025289","pagerankCuda","1024","64"
"web-NotreDame","325729","1497134","6.123","58","0.0000025289","pagerankCuda","1024","128"
"web-NotreDame","325729","1497134","6.041","58","0.0000025289","pagerankCuda","1024","256"
"web-NotreDame","325729","1497134","6.179","58","0.0000025289","pagerankCuda","1024","512"
"web-NotreDame","325729","1497134","6.233","58","0.0000025289","pagerankCuda","1024","1024"
"web-NotreDame","325729","1497134","6.321","58","0.0000025289","pagerankCuda","2048","32"
"web-NotreDame","325729","1497134","6.089","58","0.0000025289","pagerankCuda","2048","64"
"web-NotreDame","325729","1497134","5.886","58","0.0000025289","pagerankCuda","2048","128"
"web-NotreDame","325729","1497134","6.042","58","0.0000025289","pagerankCuda","2048","256"
"web-NotreDame","325729","1497134","6.18","58","0.0000025289","pagerankCuda","2048","512"
"web-NotreDame","325729","1497134","6.236","58","0.0000025289","pagerankCuda","2048","1024"
"web-NotreDame","325729","1497134","6.108","58","0.0000025289","pagerankCuda","4096","32"
"web-NotreDame","325729","1497134","5.896","58","0.0000025289","pagerankCuda","4096","64"
"web-NotreDame","325729","1497134","5.871","58","0.0000025289","pagerankCuda","4096","128"
"web-NotreDame","325729","1497134","6.055","58","0.0000025289","pagerankCuda","4096","256"
"web-NotreDame","325729","1497134","6.197","58","0.0000025289","pagerankCuda","4096","512"
"web-NotreDame","325729","1497134","6.22","58","0.0000025289","pagerankCuda","4096","1024"
"web-NotreDame","325729","1497134","6.156","58","0.0000025289","pagerankCuda","8192","32"
"web-NotreDame","325729","1497134","5.95","58","0.0000025289","pagerankCuda","8192","64"
"web-NotreDame","325729","1497134","5.904","58","0.0000025289","pagerankCuda","8192","128"
"web-NotreDame","325729","1497134","6.07","58","0.0000025289","pagerankCuda","8192","256"
"web-NotreDame","325729","1497134","6.168","58","0.0000025289","pagerankCuda","8192","512"
"web-NotreDame","325729","1497134","6.227","58","0.0000025289","pagerankCuda","8192","1024"
"web-NotreDame","325729","1497134","6.157","58","0.0000025289","pagerankCuda","16384","32"
"web-NotreDame","325729","1497134","5.929","58","0.0000025289","pagerankCuda","16384","64"
"web-NotreDame","325729","1497134","5.863","58","0.0000025289","pagerankCuda","16384","128"
"web-NotreDame","325729","1497134","6.063","58","0.0000025289","pagerankCuda","16384","256"
"web-NotreDame","325729","1497134","6.174","58","0.0000025289","pagerankCuda","16384","512"
"web-NotreDame","325729","1497134","6.218","58","0.0000025289","pagerankCuda","16384","1024"
"web-NotreDame","325729","1497134","6.163","58","0.0000025289","pagerankCuda","32768","32"
"web-NotreDame","325729","1497134","5.947","58","0.0000025289","pagerankCuda","32768","64"
"web-NotreDame","325729","1497134","5.895","58","0.0000025289","pagerankCuda","32768","128"
"web-NotreDame","325729","1497134","6.068","58","0.0000025289","pagerankCuda","32768","256"
"web-NotreDame","325729","1497134","6.177","58","0.0000025289","pagerankCuda","32768","512"
"web-NotreDame","325729","1497134","6.23","58","0.0000025289","pagerankCuda","32768","1024"
"soc-Slashdot0811","77360","905468","6.718","0","0","pagerankNvgraph","0","0"
"soc-Slashdot0811","77360","905468","3.552","55","9.0883e-7","pagerankCuda","1024","32"
"soc-Slashdot0811","77360","905468","3.541","55","9.0883e-7","pagerankCuda","1024","64"
"soc-Slashdot0811","77360","905468","3.547","55","9.0883e-7","pagerankCuda","1024","128"
"soc-Slashdot0811","77360","905468","3.545","55","9.0883e-7","pagerankCuda","1024","256"
"soc-Slashdot0811","77360","905468","3.549","55","9.0883e-7","pagerankCuda","1024","512"
"soc-Slashdot0811","77360","905468","4.046","55","9.0883e-7","pagerankCuda","1024","1024"
"soc-Slashdot0811","77360","905468","3.549","55","9.0883e-7","pagerankCuda","2048","32"
"soc-Slashdot0811","77360","905468","3.546","55","9.0883e-7","pagerankCuda","2048","64"
"soc-Slashdot0811","77360","905468","3.547","55","9.0883e-7","pagerankCuda","2048","128"
"soc-Slashdot0811","77360","905468","3.543","55","9.0883e-7","pagerankCuda","2048","256"
"soc-Slashdot0811","77360","905468","3.548","55","9.0883e-7","pagerankCuda","2048","512"
"soc-Slashdot0811","77360","905468","4.051","55","9.0883e-7","pagerankCuda","2048","1024"
"soc-Slashdot0811","77360","905468","3.549","55","9.0883e-7","pagerankCuda","4096","32"
"soc-Slashdot0811","77360","905468","3.538","55","9.0883e-7","pagerankCuda","4096","64"
"soc-Slashdot0811","77360","905468","3.551","55","9.0883e-7","pagerankCuda","4096","128"
"soc-Slashdot0811","77360","905468","3.547","55","9.0883e-7","pagerankCuda","4096","256"
"soc-Slashdot0811","77360","905468","3.54","55","9.0883e-7","pagerankCuda","4096","512"
"soc-Slashdot0811","77360","905468","4.045","55","9.0883e-7","pagerankCuda","4096","1024"
"soc-Slashdot0811","77360","905468","3.543","55","9.0883e-7","pagerankCuda","8192","32"
"soc-Slashdot0811","77360","905468","3.541","55","9.0883e-7","pagerankCuda","8192","64"
"soc-Slashdot0811","77360","905468","3.545","55","9.0883e-7","pagerankCuda","8192","128"
"soc-Slashdot0811","77360","905468","3.548","55","9.0883e-7","pagerankCuda","8192","256"
"soc-Slashdot0811","77360","905468","3.544","55","9.0883e-7","pagerankCuda","8192","512"
"soc-Slashdot0811","77360","905468","4.049","55","9.0883e-7","pagerankCuda","8192","1024"
"soc-Slashdot0811","77360","905468","3.545","55","9.0883e-7","pagerankCuda","16384","32"
"soc-Slashdot0811","77360","905468","3.546","55","9.0883e-7","pagerankCuda","16384","64"
"soc-Slashdot0811","77360","905468","3.545","55","9.0883e-7","pagerankCuda","16384","128"
